entity_kind,entity,rank_or_class,param,from_version,to_version,from_value,to_value,abs_delta,pct_delta
species,Nestor notabilis,Aves,temporal_discount_rate,0.4.0,0.5.0,0.488644,0.453061,0.035583,0.07282
species,Nestor notabilis,Aves,effort_price_elasticity,0.4.0,0.5.0,-0.801579,-0.712733,0.088846,0.110839
species,Nestor notabilis,Aves,cooperation_propensity,0.4.0,0.5.0,0.639949,0.798875,0.158926,0.248342
species,Nestor notabilis,Aves,inequity_sensitivity,0.4.0,0.5.0,0.655529,0.762088,0.106559,0.162554
species,Nestor notabilis,Aves,punishment_propensity,0.4.0,0.5.0,0.572127,0.652732,0.080605,0.140887
species,Nestor notabilis,Aves,tokenization_capacity,0.4.0,0.5.0,0.743821,0.85701,0.113189,0.152172
species,Octopus vulgaris,Cephalopoda,risk_preference,0.3.0,0.3.1,1.135511,1.135511,0.0,0.0
species,Octopus vulgaris,Cephalopoda,temporal_discount_rate,0.3.0,0.3.1,0.600627,0.600627,0.0,0.0
species,Octopus vulgaris,Cephalopoda,effort_price_elasticity,0.3.0,0.3.1,-1.345703,-1.345703,0.0,0.0
species,Octopus vulgaris,Cephalopoda,cooperation_propensity,0.3.0,0.3.1,0.442671,0.442671,0.0,0.0
species,Octopus vulgaris,Cephalopoda,inequity_sensitivity,0.3.0,0.3.1,0.539658,0.539658,0.0,0.0
species,Octopus vulgaris,Cephalopoda,punishment_propensity,0.3.0,0.3.1,0.424382,0.424382,0.0,0.0
species,Octopus vulgaris,Cephalopoda,tokenization_capacity,0.3.0,0.3.1,0.624075,0.624075,0.0,0.0
species,Octopus vulgaris,Cephalopoda,risk_preference,0.3.1,0.4.0,1.135511,1.062664,0.072847,0.064153
species,Octopus vulgaris,Cephalopoda,temporal_discount_rate,0.3.1,0.4.0,0.600627,0.602834,0.002207,0.003674
species,Octopus vulgaris,Cephalopoda,effort_price_elasticity,0.3.1,0.4.0,-1.345703,-1.347891,0.002188,0.001626
species,Octopus vulgaris,Cephalopoda,cooperation_propensity,0.3.1,0.4.0,0.442671,0.523238,0.080567,0.182002
species,Octopus vulgaris,Cephalopoda,inequity_sensitivity,0.3.1,0.4.0,0.539658,0.595466,0.055808,0.103414
species,Octopus vulgaris,Cephalopoda,punishment_propensity,0.3.1,0.4.0,0.424382,0.508326,0.083944,0.197803
species,Octopus vulgaris,Cephalopoda,tokenization_capacity,0.3.1,0.4.0,0.624075,0.613755,0.01032,0.016536
species,Octopus vulgaris,Cephalopoda,risk_preference,0.4.0,0.5.0,1.062664,1.164719,0.102055,0.096037
species,Octopus vulgaris,Cephalopoda,temporal_discount_rate,0.4.0,0.5.0,0.602834,0.613239,0.010405,0.01726
species,Octopus vulgaris,Cephalopoda,effort_price_elasticity,0.4.0,0.5.0,-1.347891,-1.462806,0.114915,0.085255
species,Octopus vulgaris,Cephalopoda,cooperation_propensity,0.4.0,0.5.0,0.523238,0.388233,0.135005,0.258018
species,Octopus vulgaris,Cephalopoda,inequity_sensitivity,0.4.0,0.5.0,0.595466,0.513878,0.081588,0.137015
species,Octopus vulgaris,Cephalopoda,punishment_propensity,0.4.0,0.5.0,0.508326,0.396705,0.111621,0.219585
species,Octopus vulgaris,Cephalopoda,tokenization_capacity,0.4.0,0.5.0,0.613755,0.605549,0.008206,0.01337
species,Pan troglodytes,Mammalia,risk_preference,0.3.0,0.3.1,0.900455,0.900455,0.0,0.0
species,Pan troglodytes,Mammalia,temporal_discount_rate,0.3.0,0.3.1,0.440479,0.440479,0.0,0.0
species,Pan troglodytes,Mammalia,effort_price_elasticity,0.3.0,0.3.1,-0.726854,-0.726854,0.0,0.0
species,Pan troglodytes,Mammalia,cooperation_propensity,0.3.0,0.3.1,0.810914,0.810914,0.0,0.0
species,Pan troglodytes,Mammalia,inequity_sensitivity,0.3.0,0.3.1,0.786418,0.786418,0.0,0.0
species,Pan troglodytes,Mammalia,punishment_propensity,0.3.0,0.3.1,0.662153,0.662153,0.0,0.0
species,Pan troglodytes,Mammalia,tokenization_capacity,0.3.0,0.3.1,0.840367,0.840367,0.0,0.0
species,Pan troglodytes,Mammalia,risk_preference,0.3.1,0.4.0,0.900455,0.911386,0.010931,0.012139
species,Pan troglodytes,Mammalia,temporal_discount_rate,0.3.1,0.4.0,0.440479,0.452367,0.011888,0.026989
species,Pan troglodytes,Mammalia,effort_price_elasticity,0.3.1,0.4.0,-0.726854,-0.620925,0.105929,0.145736
species,Pan troglodytes,Mammalia,cooperation_propensity,0.3.1,0.4.0,0.810914,0.68108,0.129834,0.160108
species,Pan troglodytes,Mammalia,inequity_sensitivity,0.3.1,0.4.0,0.786418,0.682441,0.103977,0.132216
species,Pan troglodytes,Mammalia,punishment_propensity,0.3.1,0.4.0,0.662153,0.633285,0.028868,0.043597
species,Pan troglodytes,Mammalia,tokenization_capacity,0.3.1,0.4.0,0.840367,0.782041,0.058326,0.069405
species,Pan troglodytes,Mammalia,risk_preference,0.4.0,0.5.0,0.911386,0.823769,0.087617,0.096136
species,Pan troglodytes,Mammalia,temporal_discount_rate,0.4.0,0.5.0,0.452367,0.323677,0.12869,0.284481
species,Pan troglodytes,Mammalia,effort_price_elasticity,0.4.0,0.5.0,-0.620925,-0.634614,0.013689,0.022046
species,Pan troglodytes,Mammalia,cooperation_propensity,0.4.0,0.5.0,0.68108,0.882941,0.201861,0.296384
species,Pan troglodytes,Mammalia,inequity_sensitivity,0.4.0,0.5.0,0.682441,0.840193,0.157752,0.231158
species,Pan troglodytes,Mammalia,punishment_propensity,0.4.0,0.5.0,0.633285,0.706641,0.073356,0.115834
species,Pan troglodytes,Mammalia,tokenization_capacity,0.4.0,0.5.0,0.782041,0.87302,0.090979,0.116335
species,Poecilia reticulata,Actinopterygii,risk_preference,0.3.0,0.3.1,1.096986,1.096986,0.0,0.0
species,Poecilia reticulata,Actinopterygii,temporal_discount_rate,0.3.0,0.3.1,0.68662,0.68662,0.0,0.0
species,Poecilia reticulata,Actinopterygii,effort_price_elasticity,0.3.0,0.3.1,-0.977804,-0.977804,0.0,0.0
species,Poecilia reticulata,Actinopterygii,cooperation_propensity,0.3.0,0.3.1,0.559316,0.559316,0.0,0.0
species,Poecilia reticulata,Actinopterygii,inequity_sensitivity,0.3.0,0.3.1,0.569473,0.569473,0.0,0.0
species,Poecilia reticulata,Actinopterygii,punishment_propensity,0.3.0,0.3.1,0.484081,0.484081,0.0,0.0
species,Poecilia reticulata,Actinopterygii,tokenization_capacity,0.3.0,0.3.1,0.49445,0.49445,0.0,0.0
species,Poecilia reticulata,Actinopterygii,risk_preference,0.3.1,0.4.0,1.096986,1.038077,0.058909,0.053701
species,Poecilia reticulata,Actinopterygii,temporal_discount_rate,0.3.1,0.4.0,0.68662,0.700028,0.013408,0.019528
species,Poecilia reticulata,Actinopterygii,effort_price_elasticity,0.3.1,0.4.0,-0.977804,-1.0303,0.052496,0.053688
species,Poecilia reticulata,Actinopterygii,cooperation_propensity,0.3.1,0.4.0,0.559316,0.535026,0.02429,0.043428
species,Poecilia reticulata,Actinopterygii,inequity_sensitivity,0.3.1,0.4.0,0.569473,0.577964,0.008491,0.01491
species,Poecilia reticulata,Actinopterygii,punishment_propensity,0.3.1,0.4.0,0.484081,0.486886,0.002805,0.005794
species,Poecilia reticulata,Actinopterygii,tokenization_capacity,0.3.1,0.4.0,0.49445,0.452994,0.041456,0.083843
species,Poecilia reticulata,Actinopterygii,risk_preference,0.4.0,0.5.0,1.038077,1.074156,0.036079,0.034756
species,Poecilia reticulata,Actinopterygii,temporal_discount_rate,0.4.0,0.5.0,0.700028,0.754126,0.054098,0.07728
species,Poecilia reticulata,Actinopterygii,effort_price_elasticity,0.4.0,0.5.0,-1.0303,-1.022925,0.007375,0.007158
species,Poecilia reticulata,Actinopterygii,cooperation_propensity,0.4.0,0.5.0,0.535026,0.537446,0.00242,0.004523
species,Poecilia reticulata,Actinopterygii,inequity_sensitivity,0.4.0,0.5.0,0.577964,0.551582,0.026382,0.045646
species,Poecilia reticulata,Actinopterygii,punishment_propensity,0.4.0,0.5.0,0.486886,0.4648,0.022086,0.045362
species,Poecilia reticulata,Actinopterygii,tokenization_capacity,0.4.0,0.5.0,0.452994,0.452407,0.000587,0.001296
species,Procambarus clarkii,Malacostraca,risk_preference,0.3.0,0.3.1,1.110949,1.110949,0.0,0.0
species,Procambarus clarkii,Malacostraca,temporal_discount_rate,0.3.0,0.3.1,0.748908,0.748908,0.0,0.0
species,Procambarus clarkii,Malacostraca,effort_price_elasticity,0.3.0,0.3.1,-1.166723,-1.166723,0.0,0.0
species,Procambarus clarkii,Malacostraca,cooperation_propensity,0.3.0,0.3.1,0.488074,0.488074,0.0,0.0
species,Procambarus clarkii,Malacostraca,inequity_sensitivity,0.3.0,0.3.1,0.553219,0.553219,0.0,0.0
species,Procambarus clarkii,Malacostraca,punishment_propensity,0.3.0,0.3.1,0.445667,0.445667,0.0,0.0
species,Procambarus clarkii,Malacostraca,tokenization_capacity,0.3.0,0.3.1,0.4877,0.4877,0.0,0.0
species,Procambarus clarkii,Malacostraca,risk_preference,0.3.1,0.4.0,1.110949,1.046395,0.064554,0.058107
species,Procambarus clarkii,Malacostraca,temporal_discount_rate,0.3.1,0.4.0,0.748908,0.707102,0.041806,0.055823
species,Procambarus clarkii,Malacostraca,effort_price_elasticity,0.3.1,0.4.0,-1.166723,-1.17521,0.008487,0.007274
species,Procambarus clarkii,Malacostraca,cooperation_propensity,0.3.1,0.4.0,0.488074,0.547229,0.059155,0.121201
species,Procambarus clarkii,Malacostraca,inequity_sensitivity,0.3.1,0.4.0,0.553219,0.603683,0.050464,0.091219
species,Procambarus clarkii,Malacostraca,punishment_propensity,0.3.1,0.4.0,0.445667,0.516588,0.070921,0.159135
species,Procambarus clarkii,Malacostraca,tokenization_capacity,0.3.1,0.4.0,0.4877,0.540538,0.052838,0.108341
species,Procambarus clarkii,Malacostraca,risk_preference,0.4.0,0.5.0,1.046395,1.133525,0.08713,0.083267
species,Procambarus clarkii,Malacostraca,temporal_discount_rate,0.4.0,0.5.0,0.707102,0.786121,0.079019,0.11175
species,Procambarus clarkii,Malacostraca,effort_price_elasticity,0.4.0,0.5.0,-1.17521,-1.232529,0.057319,0.048773
species,Procambarus clarkii,Malacostraca,cooperation_propensity,0.4.0,0.5.0,0.547229,0.446868,0.100361,0.183399
species,Procambarus clarkii,Malacostraca,inequity_sensitivity,0.4.0,0.5.0,0.603683,0.529544,0.074139,0.122811
species,Procambarus clarkii,Malacostraca,punishment_propensity,0.4.0,0.5.0,0.516588,0.421009,0.095579,0.18502
species,Procambarus clarkii,Malacostraca,tokenization_capacity,0.4.0,0.5.0,0.540538,0.442711,0.097827,0.180981
species,Rattus norvegicus,Mammalia,risk_preference,0.3.0,0.3.1,1.01091,1.01091,0.0,0.0
species,Rattus norvegicus,Mammalia,temporal_discount_rate,0.3.0,0.3.1,0.635802,0.635802,0.0,0.0
species,Rattus norvegicus,Mammalia,effort_price_elasticity,0.3.0,0.3.1,-1.022715,-1.022715,0.0,0.0
species,Rattus norvegicus,Mammalia,cooperation_propensity,0.3.0,0.3.1,0.648515,0.648515,0.0,0.0
species,Rattus norvegicus,Mammalia,inequity_sensitivity,0.3.0,0.3.1,0.640952,0.640952,0.0,0.0
species,Rattus norvegicus,Mammalia,punishment_propensity,0.3.0,0.3.1,0.552177,0.552177,0.0,0.0
species,Rattus norvegicus,Mammalia,tokenization_capacity,0.3.0,0.3.1,0.755992,0.755992,0.0,0.0
species,Rattus norvegicus,Mammalia,risk_preference,0.3.1,0.4.0,1.01091,0.976529,0.034381,0.03401
species,Rattus norvegicus,Mammalia,temporal_discount_rate,0.3.1,0.4.0,0.635802,0.624757,0.011045,0.017372
species,Rattus norvegicus,Mammalia,effort_price_elasticity,0.3.1,0.4.0,-1.022715,-1.189296,0.166581,0.162881
species,Rattus norvegicus,Mammalia,cooperation_propensity,0.3.1,0.4.0,0.648515,0.648894,0.000379,0.000584
species,Rattus norvegicus,Mammalia,inequity_sensitivity,0.3.1,0.4.0,0.640952,0.642338,0.001386,0.002162
species,Rattus norvegicus,Mammalia,punishment_propensity,0.3.1,0.4.0,0.552177,0.572365,0.020188,0.036561
species,Rattus norvegicus,Mammalia,tokenization_capacity,0.3.1,0.4.0,0.755992,0.750808,0.005184,0.006857
species,Rattus norvegicus,Mammalia,risk_preference,0.4.0,0.5.0,0.976529,1.068474,0.091945,0.094155
species,Rattus norvegicus,Mammalia,temporal_discount_rate,0.4.0,0.5.0,0.624757,0.751139,0.126382,0.20229
species,Rattus norvegicus,Mammalia,effort_price_elasticity,0.4.0,0.5.0,-1.189296,-1.232507,0.043211,0.036333
species,Rattus norvegicus,Mammalia,cooperation_propensity,0.4.0,0.5.0,0.648894,0.558849,0.090045,0.138767
species,Rattus norvegicus,Mammalia,inequity_sensitivity,0.4.0,0.5.0,0.642338,0.548501,0.093837,0.146087
species,Rattus norvegicus,Mammalia,punishment_propensity,0.4.0,0.5.0,0.572365,0.498564,0.073801,0.12894
species,Rattus norvegicus,Mammalia,tokenization_capacity,0.4.0,0.5.0,0.750808,0.73435,0.016458,0.02192
species,Sapajus apella,Mammalia,risk_preference,0.3.0,0.3.1,0.941641,0.941641,0.0,0.0
species,Sapajus apella,Mammalia,temporal_discount_rate,0.3.0,0.3.1,0.476824,0.476824,0.0,0.0
species,Sapajus apella,Mammalia,effort_price_elasticity,0.3.0,0.3.1,-0.764364,-0.764364,0.0,0.0
species,Sapajus apella,Mammalia,cooperation_propensity,0.3.0,0.3.1,0.766556,0.766556,0.0,0.0
species,Sapajus apella,Mammalia,inequity_sensitivity,0.3.0,0.3.1,0.754966,0.754966,0.0,0.0
species,Sapajus apella,Mammalia,punishment_propensity,0.3.0,0.3.1,0.631982,0.631982,0.0,0.0
species,Sapajus apella,Mammalia,tokenization_capacity,0.3.0,0.3.1,0.812992,0.812992,0.0,0.0
species,Sapajus apella,Mammalia,risk_preference,0.3.1,0.4.0,0.941641,0.940398,0.001243,0.00132
species,Sapajus apella,Mammalia,temporal_discount_rate,0.3.1,0.4.0,0.476824,0.487572,0.010748,0.022541
species,Sapajus apella,Mammalia,effort_price_elasticity,0.3.1,0.4.0,-0.764364,-0.75362,0.010744,0.014056
species,Sapajus apella,Mammalia,cooperation_propensity,0.3.1,0.4.0,0.766556,0.677919,0.088637,0.11563
species,Sapajus apella,Mammalia,inequity_sensitivity,0.3.1,0.4.0,0.754966,0.672359,0.082607,0.109418
species,Sapajus apella,Mammalia,punishment_propensity,0.3.1,0.4.0,0.631982,0.596037,0.035945,0.056877
species,Sapajus apella,Mammalia,tokenization_capacity,0.3.1,0.4.0,0.812992,0.778485,0.034507,0.042444
species,Sapajus apella,Mammalia,risk_preference,0.4.0,0.5.0,0.940398,0.918008,0.02239,0.023809
species,Sapajus apella,Mammalia,temporal_discount_rate,0.4.0,0.5.0,0.487572,0.410519,0.077053,0.158034
species,Sapajus apella,Mammalia,effort_price_elasticity,0.4.0,0.5.0,-0.75362,-0.668127,0.085493,0.113443
species,Sapajus apella,Mammalia,cooperation_propensity,0.4.0,0.5.0,0.677919,0.812724,0.134805,0.198851
species,Sapajus apella,Mammalia,inequity_sensitivity,0.4.0,0.5.0,0.672359,0.784441,0.112082,0.1667
species,Sapajus apella,Mammalia,punishment_propensity,0.4.0,0.5.0,0.596037,0.66364,0.067603,0.113421
species,Sapajus apella,Mammalia,tokenization_capacity,0.4.0,0.5.0,0.778485,0.83182,0.053335,0.068511
species,Sepia officinalis,Cephalopoda,risk_preference,0.3.0,0.3.1,1.119642,1.119642,0.0,0.0
species,Sepia officinalis,Cephalopoda,temporal_discount_rate,0.3.0,0.3.1,0.557401,0.557401,0.0,0.0
species,Sepia officinalis,Cephalopoda,effort_price_elasticity,0.3.0,0.3.1,-1.312813,-1.312813,0.0,0.0
species,Sepia officinalis,Cephalopoda,cooperation_propensity,0.3.0,0.3.1,0.460816,0.460816,0.0,0.0
species,Sepia officinalis,Cephalopoda,inequity_sensitivity,0.3.0,0.3.1,0.547341,0.547341,0.0,0.0
species,Sepia officinalis,Cephalopoda,punishment_propensity,0.3.0,0.3.1,0.434947,0.434947,0.0,0.0
species,Sepia officinalis,Cephalopoda,tokenization_capacity,0.3.0,0.3.1,0.635325,0.635325,0.0,0.0
species,Sepia officinalis,Cephalopoda,risk_preference,0.3.1,0.4.0,1.119642,1.058762,0.06088,0.054375
species,Sepia officinalis,Cephalopoda,temporal_discount_rate,0.3.1,0.4.0,0.557401,0.588009,0.030608,0.054912
species,Sepia officinalis,Cephalopoda,effort_price_elasticity,0.3.1,0.4.0,-1.312813,-1.302879,0.009934,0.007567
species,Sepia officinalis,Cephalopoda,cooperation_propensity,0.3.1,0.4.0,0.460816,0.527624,0.066808,0.144978
species,Sepia officinalis,Cephalopoda,inequity_sensitivity,0.3.1,0.4.0,0.547341,0.598216,0.050875,0.092949
species,Sepia officinalis,Cephalopoda,punishment_propensity,0.3.1,0.4.0,0.434947,0.511524,0.076577,0.176061
species,Sepia officinalis,Cephalopoda,tokenization_capacity,0.3.1,0.4.0,0.635325,0.615383,0.019942,0.031389
species,Sepia officinalis,Cephalopoda,risk_preference,0.4.0,0.5.0,1.058762,1.140999,0.082237,0.077673
species,Sepia officinalis,Cephalopoda,temporal_discount_rate,0.4.0,0.5.0,0.588009,0.52908,0.058929,0.100218
species,Sepia officinalis,Cephalopoda,effort_price_elasticity,0.4.0,0.5.0,-1.302879,-1.400399,0.09752,0.07485
species,Sepia officinalis,Cephalopoda,cooperation_propensity,0.4.0,0.5.0,0.527624,0.418898,0.108726,0.206067
species,Sepia officinalis,Cephalopoda,inequity_sensitivity,0.4.0,0.5.0,0.598216,0.522985,0.075231,0.125759
species,Sepia officinalis,Cephalopoda,punishment_propensity,0.4.0,0.5.0,0.511524,0.409095,0.102429,0.200243
species,Sepia officinalis,Cephalopoda,tokenization_capacity,0.4.0,0.5.0,0.615383,0.629953,0.01457,0.023676
species,Anas platyrhynchos,Aves,risk_preference,0.4.0,0.5.0,0.998629,1.025041,0.026412,0.026448
species,Anas platyrhynchos,Aves,temporal_discount_rate,0.4.0,0.5.0,0.490508,0.457582,0.032926,0.067126
species,Anas platyrhynchos,Aves,effort_price_elasticity,0.4.0,0.5.0,-1.026496,-1.066556,0.04006,0.039026
species,Anas platyrhynchos,Aves,cooperation_propensity,0.4.0,0.5.0,0.628712,0.62066,0.008052,0.012807
species,Anas platyrhynchos,Aves,inequity_sensitivity,0.4.0,0.5.0,0.64774,0.639222,0.008518,0.01315
species,Anas platyrhynchos,Aves,punishment_propensity,0.4.0,0.5.0,0.562193,0.53818,0.024013,0.042713
species,Anas platyrhynchos,Aves,tokenization_capacity,0.4.0,0.5.0,0.741898,0.75287,0.010972,0.014789
species,Blattella germanica,Insecta,risk_preference,0.4.0,0.5.0,1.063202,1.237227,0.174025,0.16368
species,Blattella germanica,Insecta,temporal_discount_rate,0.4.0,0.5.0,0.849515,0.993509,0.143994,0.169501
species,Blattella germanica,Insecta,effort_price_elasticity,0.4.0,0.5.0,-1.092823,-1.216251,0.123428,0.112944
species,Blattella germanica,Insecta,cooperation_propensity,0.4.0,0.5.0,0.522496,0.421662,0.100834,0.192985
species,Blattella germanica,Insecta,inequity_sensitivity,0.4.0,0.5.0,0.604697,0.458704,0.145993,0.241432
species,Blattella germanica,Insecta,punishment_propensity,0.4.0,0.5.0,0.541144,0.418552,0.122592,0.226542
species,Blattella germanica,Insecta,tokenization_capacity,0.4.0,0.5.0,0.537139,0.421689,0.11545,0.214935
species,Camponotus pennsylvanicus,Insecta,risk_preference,0.4.0,0.5.0,0.998138,0.897407,0.100731,0.100919
species,Camponotus pennsylvanicus,Insecta,temporal_discount_rate,0.4.0,0.5.0,0.855797,0.883213,0.027416,0.032036
species,Camponotus pennsylvanicus,Insecta,effort_price_elasticity,0.4.0,0.5.0,-0.440331,-0.354337,0.085994,0.195294
species,Camponotus pennsylvanicus,Insecta,cooperation_propensity,0.4.0,0.5.0,0.571988,0.86652,0.294532,0.514927
species,Camponotus pennsylvanicus,Insecta,inequity_sensitivity,0.4.0,0.5.0,0.646791,0.759852,0.113061,0.174803
species,Camponotus pennsylvanicus,Insecta,punishment_propensity,0.4.0,0.5.0,0.544028,0.644906,0.100878,0.185428
species,Camponotus pennsylvanicus,Insecta,tokenization_capacity,0.4.0,0.5.0,0.574813,0.657248,0.082435,0.143412
species,Canis lupus,Mammalia,risk_preference,0.4.0,0.5.0,0.933597,1.007778,0.074181,0.079457
species,Canis lupus,Mammalia,temporal_discount_rate,0.4.0,0.5.0,0.489288,0.53284,0.043552,0.089011
species,Canis lupus,Mammalia,effort_price_elasticity,0.4.0,0.5.0,-0.777009,-0.9673,0.190291,0.244902
species,Canis lupus,Mammalia,cooperation_propensity,0.4.0,0.5.0,0.687222,0.635127,0.052095,0.075805
species,Canis lupus,Mammalia,inequity_sensitivity,0.4.0,0.5.0,0.678646,0.68847,0.009824,0.014476
species,Canis lupus,Mammalia,punishment_propensity,0.4.0,0.5.0,0.600031,0.560238,0.039793,0.066318
species,Canis lupus,Mammalia,tokenization_capacity,0.4.0,0.5.0,0.760593,0.751371,0.009222,0.012125
species,Carassius auratus,Actinopterygii,risk_preference,0.4.0,0.5.0,1.037625,1.060756,0.023131,0.022292
species,Carassius auratus,Actinopterygii,temporal_discount_rate,0.4.0,0.5.0,0.650549,0.60212,0.048429,0.074443
species,Carassius auratus,Actinopterygii,effort_price_elasticity,0.4.0,0.5.0,-1.150139,-1.16437,0.014231,0.012373
species,Carassius auratus,Actinopterygii,cooperation_propensity,0.4.0,0.5.0,0.521714,0.406311,0.115403,0.2212
species,Carassius auratus,Actinopterygii,inequity_sensitivity,0.4.0,0.5.0,0.578614,0.446761,0.131853,0.227877
species,Carassius auratus,Actinopterygii,punishment_propensity,0.4.0,0.5.0,0.485297,0.361594,0.123703,0.254902
species,Carassius auratus,Actinopterygii,tokenization_capacity,0.4.0,0.5.0,0.446291,0.347378,0.098913,0.221633
species,Danaus plexippus,Insecta,risk_preference,0.4.0,0.5.0,1.055726,0.990552,0.065174,0.061734
species,Danaus plexippus,Insecta,temporal_discount_rate,0.4.0,0.5.0,0.778476,0.710188,0.068288,0.08772
species,Danaus plexippus,Insecta,effort_price_elasticity,0.4.0,0.5.0,-1.00127,-0.91205,0.08922,0.089107
species,Danaus plexippus,Insecta,cooperation_propensity,0.4.0,0.5.0,0.520233,0.376774,0.143459,0.275759
species,Danaus plexippus,Insecta,inequity_sensitivity,0.4.0,0.5.0,0.611132,0.492599,0.118533,0.193956
species,Danaus plexippus,Insecta,punishment_propensity,0.4.0,0.5.0,0.540957,0.402584,0.138373,0.255793
species,Danaus plexippus,Insecta,tokenization_capacity,0.4.0,0.5.0,0.534235,0.372839,0.161396,0.302107
species,Delphinus delphis,Mammalia,risk_preference,0.4.0,0.5.0,0.91301,0.829499,0.083511,0.091468
species,Delphinus delphis,Mammalia,temporal_discount_rate,0.4.0,0.5.0,0.457124,0.318064,0.13906,0.304206
species,Delphinus delphis,Mammalia,effort_price_elasticity,0.4.0,0.5.0,-0.883339,-0.881697,0.001642,0.001859
species,Delphinus delphis,Mammalia,cooperation_propensity,0.4.0,0.5.0,0.691651,0.837965,0.146314,0.211543
species,Delphinus delphis,Mammalia,inequity_sensitivity,0.4.0,0.5.0,0.681564,0.761811,0.080247,0.117739
species,Delphinus delphis,Mammalia,punishment_propensity,0.4.0,0.5.0,0.604728,0.678301,0.073573,0.121663
species,Delphinus delphis,Mammalia,tokenization_capacity,0.4.0,0.5.0,0.760804,0.884828,0.124024,0.163017
species,Elephas maximus,Mammalia,risk_preference,0.4.0,0.5.0,0.910259,0.787528,0.122731,0.134831
species,Elephas maximus,Mammalia,temporal_discount_rate,0.4.0,0.5.0,0.466302,0.305716,0.160586,0.344382
species,Elephas maximus,Mammalia,effort_price_elasticity,0.4.0,0.5.0,-0.689931,-0.710391,0.02046,0.029655
species,Elephas maximus,Mammalia,cooperation_propensity,0.4.0,0.5.0,0.67818,0.868644,0.190464,0.280846
species,Elephas maximus,Mammalia,inequity_sensitivity,0.4.0,0.5.0,0.675931,0.821305,0.145374,0.215072
species,Elephas maximus,Mammalia,punishment_propensity,0.4.0,0.5.0,0.605046,0.702019,0.096973,0.160274
species,Elephas maximus,Mammalia,tokenization_capacity,0.4.0,0.5.0,0.759292,0.888703,0.129411,0.170436
species,Gadus morhua,Actinopterygii,risk_preference,0.4.0,0.5.0,1.029496,1.078823,0.049327,0.047914
species,Gadus morhua,Actinopterygii,temporal_discount_rate,0.4.0,0.5.0,0.625282,0.491422,0.13386,0.214079
species,Gadus morhua,Actinopterygii,effort_price_elasticity,0.4.0,0.5.0,-1.296954,-1.449937,0.152983,0.117956
species,Gadus morhua,Actinopterygii,cooperation_propensity,0.4.0,0.5.0,0.519531,0.399413,0.120118,0.231205
species,Gadus morhua,Actinopterygii,inequity_sensitivity,0.4.0,0.5.0,0.582332,0.513408,0.068924,0.118359
species,Gadus morhua,Actinopterygii,punishment_propensity,0.4.0,0.5.0,0.487844,0.398308,0.089536,0.183534
species,Gadus morhua,Actinopterygii,tokenization_capacity,0.4.0,0.5.0,0.447005,0.372496,0.074509,0.166685
species,Gallus gallus,Aves,risk_preference,0.4.0,0.5.0,0.99282,1.000165,0.007345,0.007398
species,Gallus gallus,Aves,temporal_discount_rate,0.4.0,0.5.0,0.490048,0.437146,0.052902,0.107953
species,Gallus gallus,Aves,effort_price_elasticity,0.4.0,0.5.0,-0.970761,-1.010819,0.040058,0.041265
species,Gallus gallus,Aves,cooperation_propensity,0.4.0,0.5.0,0.631106,0.634058,0.002952,0.004678
species,Gallus gallus,Aves,inequity_sensitivity,0.4.0,0.5.0,0.650634,0.663657,0.013023,0.020016
species,Gallus gallus,Aves,punishment_propensity,0.4.0,0.5.0,0.564757,0.549944,0.014813,0.026229
species,Gallus gallus,Aves,tokenization_capacity,0.4.0,0.5.0,0.741428,0.757558,0.01613,0.021755
species,Larus argentatus,Aves,risk_preference,0.4.0,0.5.0,1.001508,1.066432,0.064924,0.064826
species,Larus argentatus,Aves,temporal_discount_rate,0.4.0,0.5.0,0.491284,0.458602,0.032682,0.066524
species,Larus argentatus,Aves,effort_price_elasticity,0.4.0,0.5.0,-1.078766,-1.170858,0.092092,0.085368
species,Larus argentatus,Aves,cooperation_propensity,0.4.0,0.5.0,0.623157,0.558371,0.064786,0.103964
species,Larus argentatus,Aves,inequity_sensitivity,0.4.0,0.5.0,0.64469,0.610303,0.034387,0.053339
species,Larus argentatus,Aves,punishment_propensity,0.4.0,0.5.0,0.560195,0.51203,0.048165,0.085979
species,Larus argentatus,Aves,tokenization_capacity,0.4.0,0.5.0,0.739341,0.731932,0.007409,0.010021
species,Locusta migratoria,Insecta,risk_preference,0.4.0,0.5.0,1.033545,0.938023,0.095522,0.092422
species,Locusta migratoria,Insecta,temporal_discount_rate,0.4.0,0.5.0,0.768088,0.670782,0.097306,0.126686
species,Locusta migratoria,Insecta,effort_price_elasticity,0.4.0,0.5.0,-0.795295,-0.622137,0.173158,0.217728
species,Locusta migratoria,Insecta,cooperation_propensity,0.4.0,0.5.0,0.549334,0.765198,0.215864,0.392956
species,Locusta migratoria,Insecta,inequity_sensitivity,0.4.0,0.5.0,0.62377,0.713228,0.089458,0.143415
species,Locusta migratoria,Insecta,punishment_propensity,0.4.0,0.5.0,0.554477,0.638728,0.084251,0.151947
species,Locusta migratoria,Insecta,tokenization_capacity,0.4.0,0.5.0,0.549417,0.600834,0.051417,0.093585
species,Manduca sexta,Insecta,risk_preference,0.4.0,0.5.0,1.059004,1.17337,0.114366,0.107994
species,Manduca sexta,Insecta,temporal_discount_rate,0.4.0,0.5.0,0.825883,0.894079,0.068196,0.082573
